SectionID,Description,Longitude,Latitude
317,Bac de Roda (Gran Via a Clot),2.191406806696115,41.41695138270531
318,Felip II (Clot a Meridiana),2.186911627549961,41.42039667523422
319,Felip II (Meridiana a Ramon Albó),2.177254011110719,41.42778894970532
320,Meridiana (Pl. de les Glòries a Aragó),2.188245387285897,41.40375649409717
321,Meridiana (Aragó a Pl. de les Glòries),2.186008986232371,41.40404960725547
322,Meridiana (Aragó a Felip II),2.187031337820338,41.40888466816597
323,Meridiana (Felip II a Aragó),2.186706066847921,41.40863296861817
324,Meridiana (Felip II a Fabra i Puig),2.187020600849345,41.4203163565214
325,Meridiana (Fabra i Puig a Felip II),2.186837039112155,41.42045057237959
326,Meridiana (Fabra i Puig a Passeig Valldaura),2.183119724919511,41.43024171510604
327,Meridiana (Passeig Valldaura a Fabra i Puig),2.182901589134316,41.43024282550286
328,Meridiana (Passeig Valldaura a Ronda de Dalt),2.185500198150545,41.43970898171752
329,Meridiana (Ronda de Dalt a Passeig Valldaura),2.185270503288435,41.43969264084412
330,Passeig de Santa Coloma (Coronel Monasterio a Av. Meridiana),2.192806299204555,41.44606036985994
331,Passeig de Torras i Bages (Passeig Santa Coloma a Sant Adrià),2.190552567442461,41.4452804071076
332,Passeig de Torras i Bages (Sant Adrià a Passeig Santa Coloma),2.192272336255039,41.43400639155811
333,Sant Adrià (P. Torras i Bages a Enric Sanchís),2.19220918240433,41.43393926728126
334,Sant Adrià (Enric Sanchís a P. Torras i Bages),2.204473294674922,41.4361535274444
335,Josep Soldevila (Onze de Setembre a Sant Adrià),2.196015446156272,41.42994698816749
336,Virgili (Sant Adrià a Pare Manyanet),2.192256373281816,41.43397547530029
337,Gran Sant Andreu - Sagrera (Onze de Setembre a Clot),2.189763912155924,41.430121589108
